Gene stable ID	Gene stable ID version	Transcript stable ID version
ENSVPAG00000012545	ENSVPAG00000012545.1	ENSVPAT00000012545.1
ENSVPAG00000007474	ENSVPAG00000007474.1	ENSVPAT00000007475.1
ENSVPAG00000005415	ENSVPAG00000005415.1	ENSVPAT00000005426.1
ENSVPAG00000000771	ENSVPAG00000000771.1	ENSVPAT00000000771.1
ENSVPAG00000009441	ENSVPAG00000009441.1	ENSVPAT00000009438.1
ENSVPAG00000005138	ENSVPAG00000005138.1	ENSVPAT00000005138.1
ENSVPAG00000007385	ENSVPAG00000007385.1	ENSVPAT00000007385.1
ENSVPAG00000011290	ENSVPAG00000011290.1	ENSVPAT00000011290.1
ENSVPAG00000005013	ENSVPAG00000005013.1	ENSVPAT00000005012.1
ENSVPAG00000006532	ENSVPAG00000006532.1	ENSVPAT00000006533.1
ENSVPAG00000001197	ENSVPAG00000001197.1	ENSVPAT00000001197.1
ENSVPAG00000006246	ENSVPAG00000006246.1	ENSVPAT00000006244.1
ENSVPAG00000010798	ENSVPAG00000010798.1	ENSVPAT00000010798.1
ENSVPAG00000000598	ENSVPAG00000000598.1	ENSVPAT00000000598.1
ENSVPAG00000006093	ENSVPAG00000006093.1	ENSVPAT00000006092.1
ENSVPAG00000009446	ENSVPAG00000009446.1	ENSVPAT00000009450.1
ENSVPAG00000006052	ENSVPAG00000006052.1	ENSVPAT00000006052.1
ENSVPAG00000000360	ENSVPAG00000000360.1	ENSVPAT00000000360.1
ENSVPAG00000007814	ENSVPAG00000007814.1	ENSVPAT00000007813.1
ENSVPAG00000000284	ENSVPAG00000000284.1	ENSVPAT00000000283.1
ENSVPAG00000000438	ENSVPAG00000000438.1	ENSVPAT00000000438.1
ENSVPAG00000000141	ENSVPAG00000000141.1	ENSVPAT00000000141.1
ENSVPAG00000006667	ENSVPAG00000006667.1	ENSVPAT00000006668.1
ENSVPAG00000006053	ENSVPAG00000006053.1	ENSVPAT00000006053.1
ENSVPAG00000000659	ENSVPAG00000000659.1	ENSVPAT00000000659.1
ENSVPAG00000005139	ENSVPAG00000005139.1	ENSVPAT00000005139.1
ENSVPAG00000007815	ENSVPAG00000007815.1	ENSVPAT00000007815.1
ENSVPAG00000009834	ENSVPAG00000009834.1	ENSVPAT00000009832.1
ENSVPAG00000006534	ENSVPAG00000006534.1	ENSVPAT00000006534.1
ENSVPAG00000003265	ENSVPAG00000003265.1	ENSVPAT00000003265.1
ENSVPAG00000000327	ENSVPAG00000000327.1	ENSVPAT00000000327.1
ENSVPAG00000002975	ENSVPAG00000002975.1	ENSVPAT00000002975.1
ENSVPAG00000000487	ENSVPAG00000000487.1	ENSVPAT00000000486.1
ENSVPAG00000006247	ENSVPAG00000006247.2	ENSVPAT00000006248.1
ENSVPAG00000006247	ENSVPAG00000006247.2	ENSVPAT00000015397.1
ENSVPAG00000003915	ENSVPAG00000003915.1	ENSVPAT00000003916.1
ENSVPAG00000000362	ENSVPAG00000000362.1	ENSVPAT00000000363.1
ENSVPAG00000008298	ENSVPAG00000008298.1	ENSVPAT00000008298.1
ENSVPAG00000011789	ENSVPAG00000011789.1	ENSVPAT00000011789.1
ENSVPAG00000000285	ENSVPAG00000000285.1	ENSVPAT00000000284.1
ENSVPAG00000010799	ENSVPAG00000010799.1	ENSVPAT00000010799.1
ENSVPAG00000009455	ENSVPAG00000009455.1	ENSVPAT00000009455.1
ENSVPAG00000006510	ENSVPAG00000006510.1	ENSVPAT00000006510.1
ENSVPAG00000007816	ENSVPAG00000007816.1	ENSVPAT00000007816.1
ENSVPAG00000000286	ENSVPAG00000000286.1	ENSVPAT00000000286.1
ENSVPAG00000009456	ENSVPAG00000009456.1	ENSVPAT00000009456.1
ENSVPAG00000001237	ENSVPAG00000001237.1	ENSVPAT00000001238.1
ENSVPAG00000000468	ENSVPAG00000000468.1	ENSVPAT00000000467.1
ENSVPAG00000002217	ENSVPAG00000002217.1	ENSVPAT00000002217.1
ENSVPAG00000000366	ENSVPAG00000000366.1	ENSVPAT00000000369.1
ENSVPAG00000006143	ENSVPAG00000006143.1	ENSVPAT00000006142.1
ENSVPAG00000001206	ENSVPAG00000001206.1	ENSVPAT00000001206.1
ENSVPAG00000011790	ENSVPAG00000011790.1	ENSVPAT00000011791.1
ENSVPAG00000002976	ENSVPAG00000002976.1	ENSVPAT00000002976.1
ENSVPAG00000002000	ENSVPAG00000002000.1	ENSVPAT00000002000.1
ENSVPAG00000000214	ENSVPAG00000000214.1	ENSVPAT00000000214.1
ENSVPAG00000005141	ENSVPAG00000005141.1	ENSVPAT00000005141.1
ENSVPAG00000009919	ENSVPAG00000009919.1	ENSVPAT00000009919.1
ENSVPAG00000002686	ENSVPAG00000002686.1	ENSVPAT00000002686.1
ENSVPAG00000008299	ENSVPAG00000008299.1	ENSVPAT00000008299.1
ENSVPAG00000005781	ENSVPAG00000005781.1	ENSVPAT00000005779.1
ENSVPAG00000006548	ENSVPAG00000006548.1	ENSVPAT00000006548.1
ENSVPAG00000007817	ENSVPAG00000007817.1	ENSVPAT00000007817.1
ENSVPAG00000005143	ENSVPAG00000005143.1	ENSVPAT00000005143.1
ENSVPAG00000000741	ENSVPAG00000000741.1	ENSVPAT00000000740.1
ENSVPAG00000004285	ENSVPAG00000004285.1	ENSVPAT00000004288.1
ENSVPAG00000006549	ENSVPAG00000006549.1	ENSVPAT00000006549.1
ENSVPAG00000008300	ENSVPAG00000008300.1	ENSVPAT00000008300.1
ENSVPAG00000010674	ENSVPAG00000010674.1	ENSVPAT00000010673.1
ENSVPAG00000011201	ENSVPAG00000011201.1	ENSVPAT00000011201.1
ENSVPAG00000005782	ENSVPAG00000005782.1	ENSVPAT00000005781.1
ENSVPAG00000000287	ENSVPAG00000000287.1	ENSVPAT00000000287.1
ENSVPAG00000009533	ENSVPAG00000009533.1	ENSVPAT00000009533.1
ENSVPAG00000002945	ENSVPAG00000002945.1	ENSVPAT00000002945.1
ENSVPAG00000009457	ENSVPAG00000009457.1	ENSVPAT00000009457.1
ENSVPAG00000003920	ENSVPAG00000003920.1	ENSVPAT00000003920.1
ENSVPAG00000004290	ENSVPAG00000004290.1	ENSVPAT00000004290.1
ENSVPAG00000000355	ENSVPAG00000000355.1	ENSVPAT00000000355.1
ENSVPAG00000010675	ENSVPAG00000010675.1	ENSVPAT00000010674.1
ENSVPAG00000004993	ENSVPAG00000004993.1	ENSVPAT00000004993.1
ENSVPAG00000001213	ENSVPAG00000001213.1	ENSVPAT00000001213.1
ENSVPAG00000008301	ENSVPAG00000008301.1	ENSVPAT00000008301.1
ENSVPAG00000004491	ENSVPAG00000004491.1	ENSVPAT00000004491.1
ENSVPAG00000011785	ENSVPAG00000011785.1	ENSVPAT00000011784.1
ENSVPAG00000006450	ENSVPAG00000006450.1	ENSVPAT00000006450.1
ENSVPAG00000006459	ENSVPAG00000006459.1	ENSVPAT00000006458.1
ENSVPAG00000008365	ENSVPAG00000008365.1	ENSVPAT00000008365.1
ENSVPAG00000000743	ENSVPAG00000000743.1	ENSVPAT00000000742.1
ENSVPAG00000005144	ENSVPAG00000005144.1	ENSVPAT00000005144.1
ENSVPAG00000009458	ENSVPAG00000009458.1	ENSVPAT00000009458.1
ENSVPAG00000002788	ENSVPAG00000002788.1	ENSVPAT00000002800.1
ENSVPAG00000011203	ENSVPAG00000011203.1	ENSVPAT00000011204.1
ENSVPAG00000009045	ENSVPAG00000009045.1	ENSVPAT00000009046.1
ENSVPAG00000003741	ENSVPAG00000003741.1	ENSVPAT00000003741.1
ENSVPAG00000011339	ENSVPAG00000011339.1	ENSVPAT00000011340.1
ENSVPAG00000010751	ENSVPAG00000010751.1	ENSVPAT00000010750.1
ENSVPAG00000004126	ENSVPAG00000004126.1	ENSVPAT00000004126.1
ENSVPAG00000000356	ENSVPAG00000000356.1	ENSVPAT00000000357.1
ENSVPAG00000000372	ENSVPAG00000000372.1	ENSVPAT00000000371.1
ENSVPAG00000000892	ENSVPAG00000000892.1	ENSVPAT00000000893.1
ENSVPAG00000004291	ENSVPAG00000004291.1	ENSVPAT00000004291.1
ENSVPAG00000006562	ENSVPAG00000006562.1	ENSVPAT00000006562.1
ENSVPAG00000005145	ENSVPAG00000005145.1	ENSVPAT00000005146.1
ENSVPAG00000008687	ENSVPAG00000008687.1	ENSVPAT00000008685.1
ENSVPAG00000010752	ENSVPAG00000010752.1	ENSVPAT00000010752.1
ENSVPAG00000009535	ENSVPAG00000009535.1	ENSVPAT00000009535.1
ENSVPAG00000000289	ENSVPAG00000000289.1	ENSVPAT00000000289.1
ENSVPAG00000008302	ENSVPAG00000008302.1	ENSVPAT00000008302.1
ENSVPAG00000011342	ENSVPAG00000011342.1	ENSVPAT00000011342.1
ENSVPAG00000006013	ENSVPAG00000006013.1	ENSVPAT00000006012.1
ENSVPAG00000000374	ENSVPAG00000000374.1	ENSVPAT00000000374.1
ENSVPAG00000006190	ENSVPAG00000006190.1	ENSVPAT00000006192.1
ENSVPAG00000000672	ENSVPAG00000000672.1	ENSVPAT00000000672.1
ENSVPAG00000003922	ENSVPAG00000003922.1	ENSVPAT00000003922.1
ENSVPAG00000002804	ENSVPAG00000002804.1	ENSVPAT00000002802.1
ENSVPAG00000005783	ENSVPAG00000005783.1	ENSVPAT00000005783.1
ENSVPAG00000009459	ENSVPAG00000009459.1	ENSVPAT00000009459.1
ENSVPAG00000007595	ENSVPAG00000007595.1	ENSVPAT00000007594.1
ENSVPAG00000006451	ENSVPAG00000006451.1	ENSVPAT00000006451.1
ENSVPAG00000005147	ENSVPAG00000005147.1	ENSVPAT00000005147.1
ENSVPAG00000006201	ENSVPAG00000006201.1	ENSVPAT00000006200.1
ENSVPAG00000000476	ENSVPAG00000000476.1	ENSVPAT00000000476.1
ENSVPAG00000001281	ENSVPAG00000001281.1	ENSVPAT00000001281.1
ENSVPAG00000000290	ENSVPAG00000000290.1	ENSVPAT00000000292.1
ENSVPAG00000003509	ENSVPAG00000003509.1	ENSVPAT00000003509.1
ENSVPAG00000005429	ENSVPAG00000005429.1	ENSVPAT00000005431.1
ENSVPAG00000000377	ENSVPAG00000000377.1	ENSVPAT00000000376.1
ENSVPAG00000004756	ENSVPAG00000004756.1	ENSVPAT00000004756.1
ENSVPAG00000002805	ENSVPAG00000002805.1	ENSVPAT00000002803.1
ENSVPAG00000003924	ENSVPAG00000003924.1	ENSVPAT00000003924.1
ENSVPAG00000012410	ENSVPAG00000012410.1	ENSVPAT00000012411.1
ENSVPAG00000011344	ENSVPAG00000011344.1	ENSVPAT00000011344.1
ENSVPAG00000005257	ENSVPAG00000005257.1	ENSVPAT00000005257.1
ENSVPAG00000000673	ENSVPAG00000000673.1	ENSVPAT00000000673.1
ENSVPAG00000010806	ENSVPAG00000010806.1	ENSVPAT00000010806.1
ENSVPAG00000007315	ENSVPAG00000007315.1	ENSVPAT00000007315.1
ENSVPAG00000006849	ENSVPAG00000006849.1	ENSVPAT00000006849.1
ENSVPAG00000007952	ENSVPAG00000007952.1	ENSVPAT00000007952.1
ENSVPAG00000006579	ENSVPAG00000006579.1	ENSVPAT00000006579.1
ENSVPAG00000000379	ENSVPAG00000000379.1	ENSVPAT00000000379.1
ENSVPAG00000006537	ENSVPAG00000006537.1	ENSVPAT00000006537.1
ENSVPAG00000001271	ENSVPAG00000001271.1	ENSVPAT00000001272.1
ENSVPAG00000011346	ENSVPAG00000011346.1	ENSVPAT00000011346.1
ENSVPAG00000007596	ENSVPAG00000007596.1	ENSVPAT00000007596.1
ENSVPAG00000009048	ENSVPAG00000009048.1	ENSVPAT00000009047.1
ENSVPAG00000010807	ENSVPAG00000010807.1	ENSVPAT00000010807.1
ENSVPAG00000008303	ENSVPAG00000008303.1	ENSVPAT00000008303.1
ENSVPAG00000000674	ENSVPAG00000000674.1	ENSVPAT00000000674.1
ENSVPAG00000008383	ENSVPAG00000008383.1	ENSVPAT00000008383.1
ENSVPAG00000005434	ENSVPAG00000005434.1	ENSVPAT00000005435.1
ENSVPAG00000005148	ENSVPAG00000005148.1	ENSVPAT00000005148.1
ENSVPAG00000005885	ENSVPAG00000005885.1	ENSVPAT00000005886.1
ENSVPAG00000000655	ENSVPAG00000000655.1	ENSVPAT00000000655.1
ENSVPAG00000000979	ENSVPAG00000000979.1	ENSVPAT00000000979.1
ENSVPAG00000006452	ENSVPAG00000006452.2	ENSVPAT00000006452.2
ENSVPAG00000004757	ENSVPAG00000004757.1	ENSVPAT00000004757.1
ENSVPAG00000003561	ENSVPAG00000003561.1	ENSVPAT00000003561.1
ENSVPAG00000006209	ENSVPAG00000006209.1	ENSVPAT00000006209.1
ENSVPAG00000010808	ENSVPAG00000010808.1	ENSVPAT00000010808.1
ENSVPAG00000000683	ENSVPAG00000000683.1	ENSVPAT00000000683.1
ENSVPAG00000004888	ENSVPAG00000004888.1	ENSVPAT00000004888.1
ENSVPAG00000004317	ENSVPAG00000004317.1	ENSVPAT00000004317.1
ENSVPAG00000003926	ENSVPAG00000003926.1	ENSVPAT00000003926.1
ENSVPAG00000003512	ENSVPAG00000003512.1	ENSVPAT00000003512.1
ENSVPAG00000008304	ENSVPAG00000008304.1	ENSVPAT00000008304.1
ENSVPAG00000006850	ENSVPAG00000006850.1	ENSVPAT00000006851.1
ENSVPAG00000002946	ENSVPAG00000002946.1	ENSVPAT00000002947.1
ENSVPAG00000000381	ENSVPAG00000000381.1	ENSVPAT00000000380.1
ENSVPAG00000000489	ENSVPAG00000000489.1	ENSVPAT00000000489.1
ENSVPAG00000005258	ENSVPAG00000005258.1	ENSVPAT00000005258.1
ENSVPAG00000000872	ENSVPAG00000000872.1	ENSVPAT00000000872.1
ENSVPAG00000000675	ENSVPAG00000000675.1	ENSVPAT00000000675.1
ENSVPAG00000001560	ENSVPAG00000001560.1	ENSVPAT00000001560.1
ENSVPAG00000005149	ENSVPAG00000005149.1	ENSVPAT00000005149.1
ENSVPAG00000003529	ENSVPAG00000003529.1	ENSVPAT00000003530.1
ENSVPAG00000004758	ENSVPAG00000004758.1	ENSVPAT00000004758.1
ENSVPAG00000009049	ENSVPAG00000009049.1	ENSVPAT00000009050.1
ENSVPAG00000006453	ENSVPAG00000006453.1	ENSVPAT00000006453.1
ENSVPAG00000004318	ENSVPAG00000004318.1	ENSVPAT00000004318.1
ENSVPAG00000010809	ENSVPAG00000010809.1	ENSVPAT00000010809.1
ENSVPAG00000005438	ENSVPAG00000005438.1	ENSVPAT00000005438.1
ENSVPAG00000005260	ENSVPAG00000005260.1	ENSVPAT00000005261.1
ENSVPAG00000000980	ENSVPAG00000000980.1	ENSVPAT00000000980.1
ENSVPAG00000000490	ENSVPAG00000000490.1	ENSVPAT00000000490.1
ENSVPAG00000003929	ENSVPAG00000003929.1	ENSVPAT00000003931.1
ENSVPAG00000000676	ENSVPAG00000000676.1	ENSVPAT00000000676.1
ENSVPAG00000006194	ENSVPAG00000006194.1	ENSVPAT00000006194.1
ENSVPAG00000003540	ENSVPAG00000003540.1	ENSVPAT00000003538.1
ENSVPAG00000006454	ENSVPAG00000006454.1	ENSVPAT00000006454.1
ENSVPAG00000005151	ENSVPAG00000005151.1	ENSVPAT00000005151.1
ENSVPAG00000004759	ENSVPAG00000004759.1	ENSVPAT00000004759.1
ENSVPAG00000000873	ENSVPAG00000000873.1	ENSVPAT00000000873.1
ENSVPAG00000008001	ENSVPAG00000008001.1	ENSVPAT00000008000.1
ENSVPAG00000003562	ENSVPAG00000003562.1	ENSVPAT00000003562.1
ENSVPAG00000008705	ENSVPAG00000008705.1	ENSVPAT00000008705.1
ENSVPAG00000003514	ENSVPAG00000003514.1	ENSVPAT00000003514.1
ENSVPAG00000011563	ENSVPAG00000011563.1	ENSVPAT00000011562.1
ENSVPAG00000000981	ENSVPAG00000000981.1	ENSVPAT00000000981.1
ENSVPAG00000007597	ENSVPAG00000007597.1	ENSVPAT00000007597.1
ENSVPAG00000007442	ENSVPAG00000007442.1	ENSVPAT00000007442.1
ENSVPAG00000008699	ENSVPAG00000008699.1	ENSVPAT00000008699.1
ENSVPAG00000003532	ENSVPAG00000003532.1	ENSVPAT00000003532.1
ENSVPAG00000000689	ENSVPAG00000000689.1	ENSVPAT00000000689.1
ENSVPAG00000000618	ENSVPAG00000000618.1	ENSVPAT00000000618.1
ENSVPAG00000004889	ENSVPAG00000004889.1	ENSVPAT00000004889.1
ENSVPAG00000005153	ENSVPAG00000005153.1	ENSVPAT00000005154.1
ENSVPAG00000000874	ENSVPAG00000000874.1	ENSVPAT00000000874.1
ENSVPAG00000007443	ENSVPAG00000007443.1	ENSVPAT00000007443.1
ENSVPAG00000000677	ENSVPAG00000000677.1	ENSVPAT00000000677.1
ENSVPAG00000000690	ENSVPAG00000000690.1	ENSVPAT00000000690.1
ENSVPAG00000011564	ENSVPAG00000011564.1	ENSVPAT00000011564.1
ENSVPAG00000001625	ENSVPAG00000001625.1	ENSVPAT00000001625.1
ENSVPAG00000006716	ENSVPAG00000006716.1	ENSVPAT00000006717.1
ENSVPAG00000005263	ENSVPAG00000005263.1	ENSVPAT00000005265.1
ENSVPAG00000009051	ENSVPAG00000009051.1	ENSVPAT00000009051.1
ENSVPAG00000006196	ENSVPAG00000006196.1	ENSVPAT00000006196.1
ENSVPAG00000006697	ENSVPAG00000006697.1	ENSVPAT00000006696.1
ENSVPAG00000000876	ENSVPAG00000000876.1	ENSVPAT00000000876.1
ENSVPAG00000000982	ENSVPAG00000000982.1	ENSVPAT00000000982.1
ENSVPAG00000006455	ENSVPAG00000006455.1	ENSVPAT00000006455.1
ENSVPAG00000006819	ENSVPAG00000006819.1	ENSVPAT00000006819.1
ENSVPAG00000008841	ENSVPAG00000008841.1	ENSVPAT00000008841.1
ENSVPAG00000008019	ENSVPAG00000008019.1	ENSVPAT00000008019.1
ENSVPAG00000011566	ENSVPAG00000011566.1	ENSVPAT00000011566.1
ENSVPAG00000000692	ENSVPAG00000000692.1	ENSVPAT00000000692.1
ENSVPAG00000008670	ENSVPAG00000008670.1	ENSVPAT00000008666.1
ENSVPAG00000000678	ENSVPAG00000000678.1	ENSVPAT00000000678.1
ENSVPAG00000006820	ENSVPAG00000006820.1	ENSVPAT00000006820.1
ENSVPAG00000000413	ENSVPAG00000000413.1	ENSVPAT00000000413.1
ENSVPAG00000005155	ENSVPAG00000005155.1	ENSVPAT00000005157.1
ENSVPAG00000009053	ENSVPAG00000009053.1	ENSVPAT00000009052.1
ENSVPAG00000003593	ENSVPAG00000003593.1	ENSVPAT00000003593.1
ENSVPAG00000002781	ENSVPAG00000002781.1	ENSVPAT00000002782.1
ENSVPAG00000000619	ENSVPAG00000000619.1	ENSVPAT00000000619.1
ENSVPAG00000006556	ENSVPAG00000006556.1	ENSVPAT00000006556.1
ENSVPAG00000004047	ENSVPAG00000004047.1	ENSVPAT00000004048.1
ENSVPAG00000006456	ENSVPAG00000006456.1	ENSVPAT00000006456.1
ENSVPAG00000000983	ENSVPAG00000000983.1	ENSVPAT00000000983.1
ENSVPAG00000006699	ENSVPAG00000006699.1	ENSVPAT00000006697.1
ENSVPAG00000003534	ENSVPAG00000003534.1	ENSVPAT00000003534.1
ENSVPAG00000000680	ENSVPAG00000000680.1	ENSVPAT00000000680.1
ENSVPAG00000008672	ENSVPAG00000008672.1	ENSVPAT00000008672.1
ENSVPAG00000000877	ENSVPAG00000000877.1	ENSVPAT00000000877.1
ENSVPAG00000003576	ENSVPAG00000003576.1	ENSVPAT00000003576.1
ENSVPAG00000005966	ENSVPAG00000005966.1	ENSVPAT00000005956.1
ENSVPAG00000006557	ENSVPAG00000006557.1	ENSVPAT00000006557.1
ENSVPAG00000008843	ENSVPAG00000008843.1	ENSVPAT00000008842.1
ENSVPAG00000000513	ENSVPAG00000000513.1	ENSVPAT00000000513.1
ENSVPAG00000005904	ENSVPAG00000005904.1	ENSVPAT00000005904.1
ENSVPAG00000000878	ENSVPAG00000000878.1	ENSVPAT00000000878.1
ENSVPAG00000000708	ENSVPAG00000000708.1	ENSVPAT00000000709.1
ENSVPAG00000007444	ENSVPAG00000007444.1	ENSVPAT00000007444.1
ENSVPAG00000006720	ENSVPAG00000006720.1	ENSVPAT00000006719.1
ENSVPAG00000004797	ENSVPAG00000004797.1	ENSVPAT00000004796.1
ENSVPAG00000011567	ENSVPAG00000011567.1	ENSVPAT00000011567.1
ENSVPAG00000006979	ENSVPAG00000006979.1	ENSVPAT00000006979.1
ENSVPAG00000005967	ENSVPAG00000005967.1	ENSVPAT00000005961.1
ENSVPAG00000006197	ENSVPAG00000006197.1	ENSVPAT00000006197.1
ENSVPAG00000000514	ENSVPAG00000000514.1	ENSVPAT00000000514.1
ENSVPAG00000000985	ENSVPAG00000000985.1	ENSVPAT00000000984.1
ENSVPAG00000002793	ENSVPAG00000002793.1	ENSVPAT00000002801.1
ENSVPAG00000004798	ENSVPAG00000004798.1	ENSVPAT00000004798.1
ENSVPAG00000003536	ENSVPAG00000003536.1	ENSVPAT00000003537.1
ENSVPAG00000006700	ENSVPAG00000006700.1	ENSVPAT00000006699.1
ENSVPAG00000003933	ENSVPAG00000003933.1	ENSVPAT00000003932.1
ENSVPAG00000007643	ENSVPAG00000007643.1	ENSVPAT00000007644.1
ENSVPAG00000005266	ENSVPAG00000005266.1	ENSVPAT00000005266.1
ENSVPAG00000000620	ENSVPAG00000000620.1	ENSVPAT00000000620.1
ENSVPAG00000011568	ENSVPAG00000011568.1	ENSVPAT00000011568.1
ENSVPAG00000008675	ENSVPAG00000008675.1	ENSVPAT00000008675.1
ENSVPAG00000006722	ENSVPAG00000006722.1	ENSVPAT00000006721.1
ENSVPAG00000006544	ENSVPAG00000006544.1	ENSVPAT00000006545.1
ENSVPAG00000005990	ENSVPAG00000005990.1	ENSVPAT00000005988.1
ENSVPAG00000001668	ENSVPAG00000001668.1	ENSVPAT00000001668.1
ENSVPAG00000003217	ENSVPAG00000003217.1	ENSVPAT00000003218.1
ENSVPAG00000006724	ENSVPAG00000006724.1	ENSVPAT00000006724.1
ENSVPAG00000009054	ENSVPAG00000009054.1	ENSVPAT00000009054.1
ENSVPAG00000008678	ENSVPAG00000008678.1	ENSVPAT00000008678.1
ENSVPAG00000000986	ENSVPAG00000000986.1	ENSVPAT00000000986.1
ENSVPAG00000003934	ENSVPAG00000003934.1	ENSVPAT00000003933.1
ENSVPAG00000002693	ENSVPAG00000002693.1	ENSVPAT00000002693.1
ENSVPAG00000003596	ENSVPAG00000003596.1	ENSVPAT00000003596.1
ENSVPAG00000000419	ENSVPAG00000000419.1	ENSVPAT00000000419.1
ENSVPAG00000000541	ENSVPAG00000000541.1	ENSVPAT00000000541.1
ENSVPAG00000004808	ENSVPAG00000004808.1	ENSVPAT00000004808.1
ENSVPAG00000006198	ENSVPAG00000006198.1	ENSVPAT00000006198.1
ENSVPAG00000010699	ENSVPAG00000010699.1	ENSVPAT00000010699.1
ENSVPAG00000005994	ENSVPAG00000005994.1	ENSVPAT00000005995.1
ENSVPAG00000009057	ENSVPAG00000009057.1	ENSVPAT00000009055.1
ENSVPAG00000001981	ENSVPAG00000001981.1	ENSVPAT00000001980.1
ENSVPAG00000007117	ENSVPAG00000007117.1	ENSVPAT00000007116.1
ENSVPAG00000003935	ENSVPAG00000003935.1	ENSVPAT00000003934.1
ENSVPAG00000000121	ENSVPAG00000000121.1	ENSVPAT00000000121.1
ENSVPAG00000000925	ENSVPAG00000000925.1	ENSVPAT00000000928.1
ENSVPAG00000000681	ENSVPAG00000000681.1	ENSVPAT00000000681.1
ENSVPAG00000006457	ENSVPAG00000006457.1	ENSVPAT00000006457.1
ENSVPAG00000007109	ENSVPAG00000007109.1	ENSVPAT00000007108.1
ENSVPAG00000011979	ENSVPAG00000011979.1	ENSVPAT00000011980.1
ENSVPAG00000000621	ENSVPAG00000000621.1	ENSVPAT00000000621.1
ENSVPAG00000006547	ENSVPAG00000006547.1	ENSVPAT00000006547.1
ENSVPAG00000005771	ENSVPAG00000005771.1	ENSVPAT00000005771.1
ENSVPAG00000003175	ENSVPAG00000003175.1	ENSVPAT00000003175.1
ENSVPAG00000000909	ENSVPAG00000000909.1	ENSVPAT00000000910.1
ENSVPAG00000002694	ENSVPAG00000002694.1	ENSVPAT00000002694.1
ENSVPAG00000000987	ENSVPAG00000000987.1	ENSVPAT00000000987.1
ENSVPAG00000005267	ENSVPAG00000005267.1	ENSVPAT00000005267.1
ENSVPAG00000009059	ENSVPAG00000009059.1	ENSVPAT00000009057.1
ENSVPAG00000001982	ENSVPAG00000001982.1	ENSVPAT00000001982.1
ENSVPAG00000001958	ENSVPAG00000001958.1	ENSVPAT00000001958.1
ENSVPAG00000000682	ENSVPAG00000000682.1	ENSVPAT00000000682.1
ENSVPAG00000007008	ENSVPAG00000007008.1	ENSVPAT00000007008.1
ENSVPAG00000000599	ENSVPAG00000000599.1	ENSVPAT00000000599.1
ENSVPAG00000001697	ENSVPAG00000001697.1	ENSVPAT00000001695.1
ENSVPAG00000006458	ENSVPAG00000006458.1	ENSVPAT00000006459.1
ENSVPAG00000000684	ENSVPAG00000000684.1	ENSVPAT00000000684.1
ENSVPAG00000010703	ENSVPAG00000010703.1	ENSVPAT00000010701.1
ENSVPAG00000002695	ENSVPAG00000002695.1	ENSVPAT00000002695.1
ENSVPAG00000001110	ENSVPAG00000001110.1	ENSVPAT00000001109.1
ENSVPAG00000003936	ENSVPAG00000003936.1	ENSVPAT00000003935.1
ENSVPAG00000011985	ENSVPAG00000011985.1	ENSVPAT00000011984.1
ENSVPAG00000008679	ENSVPAG00000008679.1	ENSVPAT00000008680.1
ENSVPAG00000010704	ENSVPAG00000010704.1	ENSVPAT00000010703.1
ENSVPAG00000000988	ENSVPAG00000000988.1	ENSVPAT00000000989.1
ENSVPAG00000000550	ENSVPAG00000000550.1	ENSVPAT00000000550.1
ENSVPAG00000007009	ENSVPAG00000007009.1	ENSVPAT00000007009.1
ENSVPAG00000009061	ENSVPAG00000009061.1	ENSVPAT00000009059.1
ENSVPAG00000008708	ENSVPAG00000008708.1	ENSVPAT00000008708.1
ENSVPAG00000007662	ENSVPAG00000007662.1	ENSVPAT00000007662.1
ENSVPAG00000004871	ENSVPAG00000004871.1	ENSVPAT00000004871.1
ENSVPAG00000009472	ENSVPAG00000009472.1	ENSVPAT00000009472.1
ENSVPAG00000005997	ENSVPAG00000005997.1	ENSVPAT00000005996.1
ENSVPAG00000005772	ENSVPAG00000005772.1	ENSVPAT00000005772.1
ENSVPAG00000004049	ENSVPAG00000004049.1	ENSVPAT00000004049.1
ENSVPAG00000000622	ENSVPAG00000000622.1	ENSVPAT00000000622.1
ENSVPAG00000007353	ENSVPAG00000007353.1	ENSVPAT00000007353.1
ENSVPAG00000009473	ENSVPAG00000009473.1	ENSVPAT00000009473.1
ENSVPAG00000005998	ENSVPAG00000005998.1	ENSVPAT00000005998.1
ENSVPAG00000000600	ENSVPAG00000000600.1	ENSVPAT00000000600.1
ENSVPAG00000000686	ENSVPAG00000000686.1	ENSVPAT00000000686.1
ENSVPAG00000004427	ENSVPAG00000004427.1	ENSVPAT00000004428.1
ENSVPAG00000011762	ENSVPAG00000011762.1	ENSVPAT00000011766.1
ENSVPAG00000010706	ENSVPAG00000010706.1	ENSVPAT00000010706.1
ENSVPAG00000003938	ENSVPAG00000003938.1	ENSVPAT00000003938.1
ENSVPAG00000005503	ENSVPAG00000005503.1	ENSVPAT00000005503.1
ENSVPAG00000011988	ENSVPAG00000011988.1	ENSVPAT00000011985.1
ENSVPAG00000008683	ENSVPAG00000008683.1	ENSVPAT00000008681.1
ENSVPAG00000001985	ENSVPAG00000001985.1	ENSVPAT00000001984.1
ENSVPAG00000000712	ENSVPAG00000000712.1	ENSVPAT00000000708.1
ENSVPAG00000006031	ENSVPAG00000006031.1	ENSVPAT00000006031.1
